CPC,ASS,count,mean,std,min,max
08303,240011,7.0,5.685714285714285,1.542107401608344,3.5,7.3
08304,240011,7.0,5.328571428571427,1.0242302568502941,4.1,6.8
08310,240011,2.0,6.6,0.5656854249492379,6.2,7.0
08320,240011,11.0,6.536363636363637,0.7018158266564345,5.4,7.7
08328,240011,7.0,5.285714285714286,1.6567322972532121,2.3,7.2
08330,240011,8.0,5.6875,1.9974537362781215,3.2,9.0
08338,240011,10.0,4.5,1.5484759532449246,1.6,6.0
08339,240011,2.0,4.8,2.6870057685088806,2.9,6.7
08340,240011,14.0,6.721428571428571,1.061333393156256,5.2,9.0
08350,240011,9.0,5.155555555555555,1.1822765233978798,2.5,7.1
08360,240011,1.0,8.0,,8.0,8.0
08370,240011,17.0,6.5,1.4335271186831453,4.2,9.0
08380,240011,6.0,4.55,2.065671803554476,2.0,7.1
08390,240011,10.0,5.08,1.5788884979278583,3.0,7.4
08392,240011,5.0,4.06,2.0427922067601494,1.0,5.6
08397,240011,3.0,4.266666666666667,0.2516611478423583,4.0,4.5
08400,240011,8.0,4.987500000000002,1.9097026694525736,2.2,6.9
08401,240011,15.0,5.78,1.2324192236642295,4.0,7.6
08402,240011,1.0,4.3,,4.3,4.3
08430,240011,1.0,8.6,,8.6,8.6
08440,240011,13.0,5.546153846153847,1.8892747217805497,2.5,9.2
08460,240011,2.0,6.0,1.4142135623730951,5.0,7.0
08470,240011,3.0,6.9,1.3892443989449803,5.3,7.8
08480,240011,1.0,7.7,,7.7,7.7
08500,240011,51.0,5.637254901960786,1.199993464034488,2.9,8.0
08513,240011,1.0,6.3,,6.3,6.3
08520,240011,10.0,5.37,1.293616807421906,3.2,7.3
08530,240011,14.0,5.735714285714287,2.2458875726560734,1.6,9.8
08540,240011,9.0,5.777777777777778,1.2587471725666135,3.9,8.7
08551,240011,2.0,5.3,0.4242640687119283,5.0,5.6
08552,240011,1.0,7.0,,7.0,7.0
08560,240011,6.0,4.983333333333333,1.9569534145366536,3.4,8.3
08570,240011,5.0,6.0200000000000005,0.6610597552415364,5.0,6.7
08600,240011,3.0,5.2,2.007485989988473,3.3,7.3
08620,240011,3.0,5.8,1.0583005244258359,5.0,7.0
08630,240011,1.0,4.0,,4.0,4.0
08635,240011,3.0,4.933333333333334,0.9018499505645788,4.0,5.8
08640,240011,9.0,4.800000000000002,2.08806130178211,2.7,9.3
08680,240011,1.0,2.8,,2.8,2.8
08695,240011,2.0,8.35,2.3334523779156067,6.7,10.0
08700,240011,17.0,5.594117647058824,1.943408921275736,2.0,8.3
08719,240011,10.0,5.7200000000000015,1.2372011423639515,3.6,7.3
08720,240011,12.0,5.258333333333333,1.3627901414733559,3.0,7.4
08730,240011,1.0,3.0,,3.0,3.0
08740,240011,4.0,6.3,1.1224972160321824,5.0,7.7
08750,240011,7.0,5.085714285714286,1.7266813751901569,3.0,7.0
08755,240011,2.0,4.7,0.4242640687119283,4.4,5.0
08757,240011,7.0,6.585714285714286,0.8552359741197578,5.0,7.5
08759,240011,2.0,5.2,2.9698484809834995,3.1,7.3
08760,240011,3.0,5.7666666666666675,0.6806859285554046,5.0,6.3
08770,240011,25.0,5.340000000000002,2.051422270848529,2.1,10.0
08780,240011,1.0,4.0,,4.0,4.0
08788,240011,2.0,5.15,1.6263455967290592,4.0,6.3
08790,240011,1.0,2.5,,2.5,2.5
08800,240011,17.0,5.658823529411764,1.2384762934395492,3.2,8.5
08810,240011,4.0,5.65,0.544671154612273,5.0,6.3
08820,240011,5.0,5.24,1.441526968183391,3.1,6.7
08830,240011,13.0,5.215384615384616,1.4988029411534582,2.5,7.4
08840,240011,9.0,5.477777777777778,1.198726175756767,3.1,7.0
08850,240011,28.0,5.428571428571429,1.8044917501031907,2.0,9.0
08860,240011,7.0,5.571428571428571,1.932799597918596,2.9,8.0
08870,240011,7.0,5.328571428571427,1.1771636613972951,4.0,6.8
08901,240011,7.0,5.842857142857143,1.601933355726909,3.6,8.0
08902,240011,22.0,5.681818181818182,1.5450801685584885,2.4,9.5
08904,240011,3.0,7.333333333333332,1.6041612554021285,5.8,9.0
08905,240011,1.0,5.7,,5.7,5.7
08906,240011,14.0,6.221428571428571,2.144107693703328,3.0,9.3
08907,240011,20.0,5.710000000000001,1.3599148580159832,3.1,8.4
08911,240011,7.0,5.557142857142856,1.6591736325222697,3.0,7.4
08912,240011,26.0,5.7423076923076914,1.1839503627848853,3.0,8.1
08915,240011,1.0,5.0,,5.0,5.0
08916,240011,6.0,5.616666666666666,1.2367969383317,3.9,7.1
08917,240011,4.0,5.5,4.136826480931166,0.0,9.9
08918,240011,1.0,2.0,,2.0,2.0
08924,240011,2.0,5.6,0.5656854249492379,5.2,6.0
08930,240011,5.0,5.8199999999999985,1.2735776379946375,3.8,7.0
08940,240011,8.0,5.4375,0.9984809891601769,3.7,7.2
08950,240011,28.0,5.517857142857144,1.282374409828942,3.0,7.5
08960,240011,12.0,5.8500000000000005,0.9405027668994144,4.7,7.6
08970,240011,6.0,5.7333333333333325,1.9551641022345585,2.4,7.8
08980,240011,23.0,5.7391304347826075,1.4320167375973274,3.0,9.7
17002,240011,6.0,5.783333333333334,0.8975893641675278,5.0,7.4
17003,240011,21.0,5.3047619047619055,1.9254807686591395,1.5,8.4
17004,240011,5.0,6.2200000000000015,0.9444575162494074,5.0,7.6
17005,240011,8.0,6.2125,1.0398317171542708,5.0,8.1
17006,240011,4.0,7.1000000000000005,0.244948974278318,6.8,7.4
17007,240011,1.0,6.0,,6.0,6.0
17100,240011,1.0,7.2,,7.2,7.2
17200,240011,1.0,8.7,,8.7,8.7
17230,240011,3.0,5.966666666666666,0.7505553499465134,5.2,6.7
17244,240011,2.0,6.2,0.2828427124746193,6.0,6.4
17252,240011,1.0,7.1,,7.1,7.1
17257,240011,4.0,6.375,2.0870633275809656,5.2,9.5
17300,240011,4.0,5.9,0.7788880963698617,5.0,6.9
17310,240011,6.0,5.05,1.2340988615179904,3.6,6.7
17320,240011,1.0,5.0,,5.0,5.0
17401,240011,2.0,4.15,1.2020815280171309,3.3,5.0
17430,240011,1.0,1.5,,1.5,1.5
17450,240011,3.0,6.9,1.0816653826391966,6.0,8.1
17458,240011,4.0,5.6,1.6165807537309518,4.2,7.0
17480,240011,6.0,6.150000000000001,0.8549853799919623,5.0,7.2
17486,240011,1.0,7.4,,7.4,7.4
17500,240011,4.0,5.525,1.1672617529928753,4.0,6.7
17520,240011,3.0,6.133333333333333,1.4571661996262928,4.5,7.3
17600,240011,10.0,6.43,1.1045863982102582,4.5,7.9
17800,240011,13.0,5.6923076923076925,1.2270978896441926,3.7,7.9
17820,240011,4.0,7.450000000000001,0.9678154093971986,6.1,8.4
25002,240011,14.0,5.092857142857143,1.9209229695500687,0.0,8.9
25003,240011,5.0,6.38,0.6723094525588647,5.6,7.4
25005,240011,1.0,5.3,,5.3,5.3
25006,240011,1.0,9.4,,9.4,9.4
25008,240011,5.0,6.82,1.2735776379946375,5.0,8.0
25080,240011,1.0,3.5,,3.5,3.5
25100,240011,1.0,6.7,,6.7,6.7
25110,240011,5.0,4.5200000000000005,1.6604216332004351,2.0,6.4
25111,240011,11.0,6.163636363636365,1.2403811730856988,4.0,8.5
25126,240011,1.0,4.5,,4.5,4.5
25193,240011,3.0,7.2666666666666675,0.7505553499465135,6.5,8.0
25196,240011,1.0,6.7,,6.7,6.7
25200,240011,3.0,6.133333333333333,0.9018499505645788,5.2,7.0
25210,240011,1.0,3.2,,3.2,3.2
25230,240011,2.0,6.35,1.6263455967290592,5.2,7.5
25280,240011,6.0,6.533333333333332,1.0670832519848985,5.2,7.7
25300,240011,6.0,6.05,2.516942589730644,3.2,10.0
25310,240011,2.0,5.65,0.9192388155425116,5.0,6.3
25337,240011,5.0,4.66,0.9316651759081692,3.0,5.2
25400,240011,3.0,7.2333333333333325,0.6506407098647715,6.6,7.9
25500,240011,1.0,7.7,,7.7,7.7
25520,240011,3.0,5.3,1.4730919862656238,4.0,6.9
25530,240011,3.0,5.866666666666667,2.6312227829154518,3.5,8.7
25560,240011,1.0,4.5,,4.5,4.5
25600,240011,4.0,6.225,0.6344288770224761,5.5,7.0
25620,240011,4.0,5.9,0.9273618495495703,5.0,7.2
25700,240011,6.0,6.316666666666666,0.8471520918150806,5.0,7.0
25730,240011,1.0,7.1,,7.1,7.1
25740,240011,1.0,3.6,,3.6,3.6
43002,240011,8.0,7.037499999999999,1.281670227253708,5.4,9.4
43003,240011,21.0,5.8047619047619055,1.0929209442938637,3.8,7.7
43005,240011,16.0,6.1625,1.2398252565045875,4.3,8.3
43007,240011,11.0,5.9,1.7504285189632849,3.1,8.5
43110,240011,5.0,6.380000000000001,1.0802777420645118,5.3,8.1
43120,240011,14.0,6.378571428571429,1.4529432046862518,4.3,8.5
43201,240011,2.0,6.0,0.7071067811865476,5.5,6.5
43204,240011,1.0,5.9,,5.9,5.9
43205,240011,17.0,5.752941176470588,1.2415301280369837,3.5,8.2
43206,240011,14.0,5.6571428571428575,1.380476108346061,2.4,7.9
43330,240011,2.0,5.9,0.4242640687119289,5.6,6.2
43400,240011,3.0,6.366666666666667,1.4153915830374764,5.5,8.0
43470,240011,1.0,6.0,,6.0,6.0
43500,240011,19.0,5.4526315789473685,1.7519412791569342,2.2,8.0
43530,240011,1.0,5.5,,5.5,5.5
43570,240011,1.0,6.4,,6.4,6.4
43700,240011,5.0,5.3,1.7233687939614086,3.2,8.0
43740,240011,3.0,5.466666666666666,0.4163331998932264,5.0,5.8
43750,240011,2.0,5.65,1.6263455967290592,4.5,6.8
43780,240011,3.0,5.9,1.5588457268119895,5.0,7.7
43800,240011,5.0,5.7799999999999985,1.93183850256692,2.4,7.1
43820,240011,1.0,6.3,,6.3,6.3
43830,240011,1.0,8.0,,8.0,8.0
43840,240011,4.0,5.8500000000000005,1.3178264933847197,4.2,7.1
43850,240011,5.0,6.2,1.3619838471876236,3.9,7.1
43870,240011,4.0,4.675,1.7745891543302823,2.9,6.3
43881,240011,2.0,3.45,0.07071067811865482,3.4,3.5
43890,240011,3.0,6.366666666666667,1.5821925715074423,5.0,8.1
43893,240011,1.0,8.5,,8.5,8.5
