CPC,ASS,count,mean,std,min,max
08172,240025,7.0,6.742857142857143,0.5191568255583371,6.1,7.3
08173,240025,62.0,5.383870967741934,2.246395549916419,0.0,9.4
08174,240025,13.0,5.869230769230769,1.4103100222909708,2.5,7.6
08180,240025,4.0,6.7250000000000005,1.2499999999999996,5.5,8.2
08181,240025,1.0,3.5,,3.5,3.5
08186,240025,2.0,7.1,1.8384776310850242,5.8,8.4
08187,240025,1.0,3.4,,3.4,3.4
08191,240025,1.0,5.0,,5.0,5.0
08193,240025,24.0,5.758333333333333,1.5319543263332018,2.8,8.7
08195,240025,7.0,5.414285714285716,0.9616454152970858,3.5,6.4
08197,240025,3.0,3.966666666666667,1.1676186592091329,2.7,5.0
08201,240025,5.0,8.06,1.0261578825892246,7.1,9.3
08202,240025,5.0,4.38,1.5642889758609182,2.2,6.5
08204,240025,1.0,5.6,,5.6,5.6
08205,240025,2.0,5.85,5.444722215136416,2.0,9.7
08206,240025,1.0,5.0,,5.0,5.0
08207,240025,1.0,5.9,,5.9,5.9
08221,240025,1.0,5.1,,5.1,5.1
08230,240025,1.0,7.3,,7.3,7.3
08240,240025,9.0,6.288888888888889,1.743878181270444,3.5,9.4
08241,240025,2.0,5.65,0.4949747468305834,5.3,6.0
08242,240025,2.0,7.65,1.34350288425444,6.7,8.6
08243,240025,2.0,4.45,4.31335136523794,1.4,7.5
08250,240025,1.0,0.2,,0.2,0.2
08260,240025,1.0,5.0,,5.0,5.0
08261,240025,2.0,5.300000000000002,0.14142135623730964,5.2,5.4
08290,240025,7.0,6.042857142857143,1.7728105208558371,3.3,8.8
08291,240025,1.0,5.3,,5.3,5.3
08292,240025,2.0,5.25,1.62634559672906,4.1,6.4
08301,240025,15.0,5.793333333333334,1.2651745597610895,3.0,7.8
08302,240025,31.0,5.680645161290323,2.0131930450304907,0.1,8.7
08303,240025,7.0,6.9714285714285715,2.6291407251003043,2.4,9.5
08304,240025,7.0,6.142857142857142,1.2380860805522138,5.0,7.9
08310,240025,2.0,7.75,0.4949747468305827,7.4,8.1
08320,240025,11.0,6.345454545454545,0.9872827724250398,5.0,8.0
08328,240025,7.0,6.928571428571429,2.155391910004834,2.5,9.0
08330,240025,8.0,6.525,2.1789578111696297,2.0,9.0
08338,240025,10.0,5.92,2.002109998088128,1.2,9.0
08339,240025,2.0,5.55,0.3535533905932738,5.3,5.8
08340,240025,14.0,6.3428571428571425,2.140350181885876,1.3,9.9
08350,240025,9.0,4.833333333333332,2.6396022427631025,0.2,9.5
08360,240025,1.0,9.6,,9.6,9.6
08370,240025,17.0,6.399999999999999,1.4521535731457609,2.5,9.0
08380,240025,6.0,6.616666666666667,0.9765585833254792,5.2,8.0
08390,240025,10.0,5.4300000000000015,0.6634087059355728,4.1,6.4
08392,240025,5.0,5.32,2.0523157651784487,1.8,7.2
08397,240025,3.0,5.866666666666667,0.7637626158259734,5.2,6.7
08400,240025,8.0,3.975,1.9031928060874068,1.7,7.4
08401,240025,15.0,4.44,2.775350685692068,0.4,8.7
08402,240025,1.0,7.1,,7.1,7.1
08430,240025,1.0,6.0,,6.0,6.0
08440,240025,13.0,5.4,2.027724504627457,0.6,8.3
08460,240025,2.0,5.949999999999998,0.2121320343559641,5.8,6.1
08470,240025,3.0,7.866666666666667,0.8504900548115378,7.0,8.7
08480,240025,1.0,5.0,,5.0,5.0
08500,240025,51.0,5.996078431372548,1.3478814167891366,2.3,8.6
08513,240025,1.0,7.8,,7.8,7.8
08520,240025,10.0,4.16,1.8632110872242995,0.5,6.1
08530,240025,14.0,5.4,1.657616453734792,1.8,8.4
08540,240025,9.0,6.644444444444443,0.4065436972550156,5.9,7.2
08551,240025,2.0,3.3,3.1112698372208087,1.1,5.5
08552,240025,1.0,8.2,,8.2,8.2
08560,240025,6.0,5.616666666666666,1.045785191455046,4.2,7.4
08570,240025,5.0,6.7200000000000015,1.6619265928433786,5.1,8.8
08600,240025,3.0,4.433333333333334,3.4961884007206088,0.4,6.6
08620,240025,3.0,5.533333333333334,1.985782801147531,3.8,7.7
08630,240025,1.0,1.4,,1.4,1.4
08635,240025,3.0,5.933333333333333,1.5307950004273383,5.0,7.7
08640,240025,9.0,5.133333333333333,2.5475478405713994,1.0,7.5
08680,240025,1.0,5.8,,5.8,5.8
08695,240025,2.0,5.5,0.5656854249492386,5.1,5.9
08700,240025,17.0,5.7294117647058815,1.6597306656060016,2.6,9.7
08719,240025,10.0,4.86,1.498295327660368,1.8,6.4
08720,240025,12.0,5.441666666666666,2.045153176451953,1.0,8.5
08730,240025,1.0,5.0,,5.0,5.0
08740,240025,4.0,6.25,1.8770544300401448,5.0,9.0
08750,240025,7.0,5.442857142857141,2.099886618254378,3.5,9.2
08755,240025,2.0,5.4,0.5656854249492379,5.0,5.8
08757,240025,7.0,6.857142857142856,1.6440368435218062,5.0,9.4
08759,240025,2.0,6.05,1.4849242404917495,5.0,7.1
08760,240025,3.0,6.2333333333333325,0.9018499505645788,5.3,7.1
08770,240025,25.0,5.507999999999997,1.8696969451402183,0.0,8.0
08780,240025,1.0,5.0,,5.0,5.0
08788,240025,2.0,7.6,0.4242640687119289,7.3,7.9
08790,240025,1.0,2.1,,2.1,2.1
08800,240025,17.0,6.294117647058822,1.8311439690243136,1.1,9.1
08810,240025,4.0,5.699999999999998,2.5858589804292627,3.6,9.2
08820,240025,5.0,5.959999999999999,1.884940317357555,3.4,8.0
08830,240025,13.0,6.092307692307692,1.832785465924085,1.4,9.0
08840,240025,9.0,5.4,2.185177338341216,1.4,9.3
08850,240025,28.0,5.489285714285713,1.9437152827842612,1.0,9.1
08860,240025,7.0,4.428571428571429,3.188371729537552,0.2,9.2
08870,240025,7.0,6.257142857142857,1.5925421426733035,4.6,9.3
08901,240025,7.0,5.9,1.1416362526362471,4.7,7.6
08902,240025,22.0,5.677272727272728,1.9827666621071764,0.3,9.7
08904,240025,3.0,5.833333333333332,0.7234178138070235,5.0,6.3
08905,240025,1.0,6.8,,6.8,6.8
08906,240025,14.0,5.235714285714286,2.217971055806546,0.0,8.5
08907,240025,20.0,5.630000000000001,2.4030901159263998,0.1,9.9
08911,240025,7.0,5.271428571428571,2.5091261996388874,2.3,9.6
08912,240025,26.0,5.7846153846153845,2.14805815706974,0.5,9.5
08915,240025,1.0,3.4,,3.4,3.4
08916,240025,6.0,5.7,0.9316651759081692,4.5,7.3
08917,240025,4.0,6.3,0.4760952285695233,6.0,7.0
08918,240025,1.0,1.0,,1.0,1.0
08924,240025,2.0,5.25,0.3535533905932738,5.0,5.5
08930,240025,5.0,6.94,2.777228834647948,3.4,10.0
08940,240025,8.0,5.5125,0.5139135558215437,5.0,6.3
08950,240025,28.0,5.500000000000001,1.8688479319068718,0.3,8.3
08960,240025,12.0,5.775,1.1258330249197703,3.8,8.3
08970,240025,6.0,7.0,2.538503496156741,3.9,9.7
08980,240025,23.0,5.821739130434781,1.8158285165678583,0.5,9.3
17002,240025,6.0,6.783333333333334,1.2089940722214754,5.2,8.2
17003,240025,21.0,5.1380952380952385,2.210537534283504,0.4,8.9
17004,240025,5.0,6.760000000000002,1.1058933040759402,5.4,8.4
17005,240025,8.0,6.2625,1.0822430410956678,5.1,7.6
17006,240025,4.0,5.25,2.5800516790689807,1.9,8.1
17007,240025,1.0,5.5,,5.5,5.5
17100,240025,1.0,5.7,,5.7,5.7
17200,240025,1.0,6.3,,6.3,6.3
17230,240025,3.0,6.966666666666666,1.9502136635080098,5.0,8.9
17244,240025,2.0,5.449999999999998,0.4949747468305834,5.1,5.8
17252,240025,1.0,7.5,,7.5,7.5
17257,240025,4.0,6.5,1.1916375287812988,5.0,7.9
17300,240025,4.0,5.65,0.7549834435270751,5.1,6.7
17310,240025,6.0,5.416666666666668,1.7428903197466752,3.4,7.9
17320,240025,1.0,6.0,,6.0,6.0
17401,240025,2.0,7.4,1.9798989873223336,6.0,8.8
17430,240025,1.0,0.1,,0.1,0.1
17450,240025,3.0,5.833333333333332,4.006661120351124,1.7,9.7
17458,240025,4.0,6.05,0.9848857801796108,5.1,6.9
17480,240025,6.0,5.199999999999998,2.9257477676655586,1.7,9.3
17486,240025,1.0,6.5,,6.5,6.5
17500,240025,4.0,5.15,3.633639130862245,0.7,9.0
17520,240025,3.0,6.3,1.0,5.3,7.3
17600,240025,10.0,7.230000000000001,1.6398170629676956,4.3,9.5
17800,240025,13.0,5.446153846153847,1.5191090506254998,1.6,7.1
17820,240025,4.0,6.275,0.6800735254367724,5.6,7.0
25002,240025,14.0,5.121428571428573,2.394281190165937,0.2,9.7
25003,240025,5.0,6.08,2.353083083956025,2.6,8.4
25005,240025,1.0,6.1,,6.1,6.1
25006,240025,1.0,6.2,,6.2,6.2
25008,240025,5.0,6.48,2.6414011433328337,2.4,8.4
25080,240025,1.0,5.0,,5.0,5.0
25100,240025,1.0,5.1,,5.1,5.1
25110,240025,5.0,5.18,2.1556901447100416,1.7,7.5
25111,240025,11.0,6.309090909090909,1.868932607374886,2.0,9.1
25126,240025,1.0,0.3,,0.3,0.3
25193,240025,3.0,4.466666666666667,2.042873792805941,3.0,6.8
25196,240025,1.0,5.5,,5.5,5.5
25200,240025,3.0,6.833333333333332,1.6196707484341786,5.8,8.7
25210,240025,1.0,0.9,,0.9,0.9
25230,240025,2.0,6.05,0.0707106781186545,6.0,6.1
25280,240025,6.0,6.2666666666666675,1.94593593591019,3.3,8.5
25300,240025,6.0,4.95,1.854454097571573,2.6,7.6
25310,240025,2.0,6.7,1.6970562748477145,5.5,7.9
25337,240025,5.0,6.340000000000002,1.863598669241852,4.5,9.0
25400,240025,3.0,6.666666666666668,2.466441431158124,5.0,9.5
25500,240025,1.0,8.0,,8.0,8.0
25520,240025,3.0,4.666666666666666,3.203643758805484,1.1,7.3
25530,240025,3.0,5.7333333333333325,0.6806859285554046,5.2,6.5
25560,240025,1.0,8.4,,8.4,8.4
25600,240025,4.0,7.1000000000000005,0.8246211251235319,6.2,7.8
25620,240025,4.0,8.45,1.1789826122551594,7.3,9.7
25700,240025,6.0,7.216666666666666,1.161751551178937,6.0,9.2
25730,240025,1.0,8.4,,8.4,8.4
25740,240025,1.0,6.2,,6.2,6.2
43002,240025,8.0,6.1625,2.2639646009347656,2.2,9.7
43003,240025,21.0,4.785714285714286,2.2906954651995357,0.6,8.0
43005,240025,16.0,4.86875,2.2828983770636837,0.0,8.8
43007,240025,11.0,6.045454545454546,1.2339883600452932,3.9,8.1
43110,240025,5.0,4.92,3.0548322376196047,0.0,8.4
43120,240025,14.0,6.2857142857142865,1.6491756182348256,3.6,9.1
43201,240025,2.0,4.0,1.5556349186104044,2.9,5.1
43204,240025,1.0,3.9,,3.9,3.9
43205,240025,17.0,6.700000000000001,1.7219175357722565,1.6,9.2
43206,240025,14.0,6.142857142857142,1.2358206776279264,3.3,8.0
43330,240025,2.0,4.75,3.606244584051392,2.2,7.3
43400,240025,3.0,6.7,1.4730919862656235,5.0,7.6
43470,240025,1.0,5.4,,5.4,5.4
43500,240025,19.0,5.126315789473684,1.3783412354723732,1.4,6.6
43530,240025,1.0,7.4,,7.4,7.4
43570,240025,1.0,7.9,,7.9,7.9
43700,240025,5.0,5.42,2.69944438727676,1.7,9.3
43740,240025,3.0,4.2,2.884441020371192,1.0,6.6
43750,240025,2.0,5.55,0.636396103067893,5.1,6.0
43780,240025,3.0,4.866666666666666,2.159475244899402,2.6,6.9
43800,240025,5.0,5.6,1.349073756323204,3.5,7.1
43820,240025,1.0,8.1,,8.1,8.1
43830,240025,1.0,6.1,,6.1,6.1
43840,240025,4.0,4.875,1.3985111130532115,3.7,6.8
43850,240025,5.0,6.62,1.302689525558565,5.0,8.5
43870,240025,4.0,4.2,2.5547341675146296,0.4,5.7
43881,240025,2.0,6.4,0.7071067811865476,5.9,6.9
43890,240025,3.0,6.666666666666668,0.7371114795831994,6.1,7.5
43893,240025,1.0,5.0,,5.0,5.0
