CPC,ASS,count,mean,std,min,max
08242,240022,2.0,5.4,0.5656854249492379,5.0,5.8
08243,240022,2.0,6.15,1.4849242404917502,5.1,7.2
08250,240022,1.0,5.7,,5.7,5.7
08260,240022,1.0,3.8,,3.8,3.8
08261,240022,2.0,4.25,0.3535533905932738,4.0,4.5
08290,240022,7.0,5.185714285714285,0.4525062483125564,4.5,5.9
08291,240022,1.0,5.8,,5.8,5.8
08292,240022,2.0,4.1,2.9698484809834995,2.0,6.2
08301,240022,15.0,5.8,1.4667748877822293,2.7,9.1
08302,240022,31.0,4.922580645161289,1.6596605430869198,1.0,8.2
08303,240022,7.0,5.871428571428572,0.6473388749701496,5.0,6.5
08304,240022,7.0,5.471428571428571,2.3577632661163457,1.0,7.9
08310,240022,2.0,4.25,1.4849242404917495,3.2,5.3
08320,240022,11.0,4.836363636363637,1.2134848390257928,2.4,6.6
08328,240022,7.0,5.7142857142857135,1.669759035937593,3.4,8.8
08330,240022,8.0,4.5375,1.8965664464274081,2.0,7.2
08338,240022,10.0,4.709999999999999,1.2413702106946178,2.0,6.4
08339,240022,2.0,5.45,0.0707106781186545,5.4,5.5
08340,240022,14.0,5.549999999999999,1.6695231931026568,1.4,7.3
08350,240022,9.0,5.5555555555555545,0.5433946795633702,5.0,6.3
08360,240022,1.0,8.6,,8.6,8.6
08370,240022,17.0,5.947058823529412,1.9075893318069088,0.8,9.7
08380,240022,6.0,5.0,1.668532289169137,2.5,7.3
08390,240022,10.0,5.3500000000000005,1.3335416503931676,2.3,7.0
08392,240022,5.0,3.0,2.021138293140773,0.4,5.0
08397,240022,3.0,3.2999999999999994,0.5,2.8,3.8
08400,240022,8.0,4.3125,1.9511443528643095,0.7,6.3
08401,240022,15.0,5.373333333333332,1.699355620171812,2.3,8.2
08402,240022,1.0,6.6,,6.6,6.6
08430,240022,1.0,5.3,,5.3,5.3
08440,240022,13.0,5.43076923076923,1.2815255332250282,3.0,7.8
08460,240022,2.0,5.6,0.8485281374238571,5.0,6.2
08470,240022,3.0,5.833333333333332,2.627419519858474,2.8,7.4
08480,240022,1.0,5.4,,5.4,5.4
08500,240022,51.0,5.172549019607843,1.3865177144735727,1.2,8.1
08513,240022,1.0,5.1,,5.1,5.1
08520,240022,10.0,4.87,1.246372514316825,1.4,5.8
08530,240022,14.0,4.828571428571427,2.088587513655533,1.5,8.1
08540,240022,9.0,5.888888888888888,1.0445626410661597,4.1,7.6
08551,240022,2.0,4.05,3.606244584051392,1.5,6.6
08552,240022,1.0,5.0,,5.0,5.0
08560,240022,6.0,4.233333333333333,2.0771775722519887,0.0,5.3
08570,240022,5.0,5.6,1.3765899897936205,3.8,7.5
08600,240022,3.0,5.033333333333333,0.05773502691896237,5.0,5.1
08620,240022,3.0,5.633333333333333,0.5686240703077325,5.0,6.1
08630,240022,1.0,5.2,,5.2,5.2
08635,240022,3.0,4.866666666666667,2.631222782915452,2.5,7.7
08640,240022,9.0,4.711111111111111,1.6143454125778385,3.0,7.8
08680,240022,1.0,3.5,,3.5,3.5
08695,240022,2.0,2.85,4.030508652763322,0.0,5.7
08700,240022,17.0,5.0588235294117645,1.5783927044344082,0.5,7.4
08719,240022,10.0,3.95,1.8686001890898616,0.0,6.5
08720,240022,12.0,4.45,1.7505843180336829,1.0,6.5
08730,240022,1.0,2.3,,2.3,2.3
08740,240022,4.0,5.475,2.059732992404598,2.5,7.0
08750,240022,7.0,4.542857142857144,2.5780206508463963,0.0,7.9
08755,240022,2.0,4.05,1.34350288425444,3.1,5.0
08757,240022,7.0,6.128571428571428,1.359796903602747,4.4,8.0
08759,240022,2.0,5.6,0.4242640687119289,5.3,5.9
08760,240022,3.0,3.233333333333333,2.138535324312725,0.9,5.1
08770,240022,25.0,5.0840000000000005,1.4319799812380989,0.0,7.3
08780,240022,1.0,3.7,,3.7,3.7
08788,240022,2.0,4.75,0.4949747468305827,4.4,5.1
08790,240022,1.0,2.4,,2.4,2.4
08800,240022,17.0,5.28235294117647,1.7759628705710766,0.4,8.1
08810,240022,4.0,5.2250000000000005,1.0904891868637059,3.8,6.3
08820,240022,5.0,5.22,0.33466401061363016,5.0,5.8
08830,240022,13.0,4.592307692307694,1.60595845653073,0.0,7.0
08840,240022,9.0,4.3,1.5058220346375597,1.1,5.2
08850,240022,28.0,5.0857142857142845,1.5257576832303708,0.0,7.5
08860,240022,7.0,4.742857142857143,2.955704734270742,0.0,7.7
08870,240022,7.0,4.142857142857143,1.83834811978684,0.9,6.7
08901,240022,7.0,5.128571428571427,2.252934594193601,0.3,7.5
08902,240022,22.0,4.99090909090909,1.8720778094607404,0.0,9.6
08904,240022,3.0,6.033333333333334,0.6429100507328637,5.3,6.5
08905,240022,1.0,6.2,,6.2,6.2
08906,240022,14.0,5.721428571428571,2.2901725065789496,0.9,9.4
08907,240022,20.0,4.9449999999999985,1.7825100575489492,1.0,7.9
08911,240022,7.0,4.728571428571429,1.7432864420535197,2.0,6.8
08912,240022,26.0,4.746153846153846,1.8335170071162727,0.0,7.3
08915,240022,1.0,2.5,,2.5,2.5
08916,240022,6.0,4.783333333333333,1.2843935014888026,2.7,6.3
08917,240022,4.0,5.475,0.95,4.4,6.5
08918,240022,1.0,5.2,,5.2,5.2
08924,240022,2.0,4.85,1.2020815280171309,4.0,5.7
08930,240022,5.0,5.7200000000000015,0.7854934754662192,5.0,6.6
08940,240022,8.0,4.575,0.9895886591335386,2.8,5.7
08950,240022,28.0,5.182142857142857,1.4244046375340722,1.6,7.4
08960,240022,12.0,5.449999999999998,2.057580220461978,1.3,9.0
08970,240022,6.0,5.5166666666666675,0.5154286242213043,5.0,6.3
08980,240022,23.0,4.991304347826087,1.9327119532074992,0.0,9.0
17002,240022,6.0,5.7666666666666675,1.0152175464730044,5.0,7.5
17003,240022,21.0,5.209523809523809,1.7233411623659325,0.0,7.8
17004,240022,5.0,5.7200000000000015,1.1366617790706257,5.0,7.6
17005,240022,8.0,4.2875,2.123634014742519,0.0,6.6
17006,240022,4.0,6.1,1.0099504938362076,5.0,7.1
17007,240022,1.0,5.0,,5.0,5.0
17100,240022,1.0,6.1,,6.1,6.1
17200,240022,1.0,5.0,,5.0,5.0
17230,240022,3.0,5.5,0.6244997998398399,5.0,6.2
17244,240022,2.0,3.85,2.050609665440988,2.4,5.3
17252,240022,1.0,5.6,,5.6,5.6
17257,240022,4.0,4.4,2.50466231922256,1.0,7.0
17300,240022,4.0,5.675,0.8616843969807043,5.0,6.8
17310,240022,6.0,4.5,2.022869249358445,0.7,6.7
17320,240022,1.0,5.1,,5.1,5.1
17401,240022,2.0,4.7,0.7071067811865476,4.2,5.2
17430,240022,1.0,1.1,,1.1,1.1
17450,240022,3.0,5.6000000000000005,1.4525839046333948,4.2,7.1
17458,240022,4.0,6.300000000000002,0.8602325267042629,5.3,7.4
17480,240022,6.0,6.166666666666668,2.7317881811492386,1.8,9.0
17486,240022,1.0,5.6,,5.6,5.6
17500,240022,4.0,4.675,2.0385861113363184,1.8,6.6
17520,240022,3.0,6.966666666666668,1.9731531449264992,4.7,8.3
17600,240022,10.0,6.369999999999999,1.2737084962161995,5.1,9.5
17800,240022,13.0,4.738461538461538,1.8616920894437503,0.0,8.0
17820,240022,4.0,5.449999999999998,0.7681145747868608,5.0,6.6
25002,240022,14.0,5.485714285714287,1.4152233544063435,3.5,8.7
25003,240022,5.0,5.9,1.2429802894656052,4.3,7.6
25005,240022,1.0,5.5,,5.5,5.5
25006,240022,1.0,5.7,,5.7,5.7
25008,240022,5.0,5.48,1.4805404418657395,3.8,7.8
25080,240022,1.0,5.0,,5.0,5.0
25100,240022,1.0,5.8,,5.8,5.8
25110,240022,5.0,3.28,1.5658863304850708,1.3,5.0
25111,240022,11.0,5.4,0.7874007874011811,4.5,7.2
25126,240022,1.0,5.1,,5.1,5.1
25193,240022,3.0,5.133333333333333,1.4571661996262928,3.5,6.3
25196,240022,1.0,5.0,,5.0,5.0
25200,240022,3.0,6.166666666666668,0.4509249752822891,5.7,6.6
25210,240022,1.0,3.7,,3.7,3.7
25230,240022,2.0,6.0,0.9899494936611668,5.3,6.7
25280,240022,6.0,6.0166666666666675,1.7926702615558352,3.0,7.8
25300,240022,6.0,4.55,3.7399197852360415,0.0,9.6
25310,240022,2.0,4.15,0.2121320343559641,4.0,4.3
25337,240022,5.0,4.2200000000000015,1.2537942414925984,2.5,5.8
25400,240022,3.0,5.366666666666667,0.6350852961085881,5.0,6.1
25500,240022,1.0,6.8,,6.8,6.8
25520,240022,3.0,5.7,0.4358898943540673,5.4,6.2
25530,240022,3.0,5.166666666666667,1.2342339054382414,3.8,6.2
25560,240022,1.0,5.2,,5.2,5.2
25600,240022,4.0,6.0,0.9273618495495702,5.2,7.3
25620,240022,4.0,5.65,0.4509249752822895,5.0,6.0
25700,240022,6.0,5.900000000000001,1.8568791021496256,3.5,8.0
25730,240022,1.0,5.0,,5.0,5.0
25740,240022,1.0,5.3,,5.3,5.3
43002,240022,8.0,4.4,2.595600673667438,0.0,7.0
43003,240022,21.0,5.219047619047619,2.2173450447819456,0.0,8.2
43005,240022,16.0,5.325,1.7031343654176752,2.0,8.0
43007,240022,11.0,5.581818181818181,1.3563319518600023,2.8,8.4
43110,240022,5.0,6.0200000000000005,1.5530614926653743,4.4,8.3
43120,240022,14.0,5.385714285714285,2.5410043873837163,0.0,9.5
43201,240022,2.0,5.1,0.14142135623730964,5.0,5.2
43204,240022,1.0,0.6,,0.6,0.6
43205,240022,17.0,5.552941176470588,1.6159817631469513,1.3,7.8
43206,240022,14.0,4.707142857142856,2.133781145764949,0.0,7.8
43330,240022,2.0,4.75,3.464823227814083,2.3,7.2
43400,240022,3.0,4.8,3.0049958402633434,1.7,7.7
43470,240022,1.0,6.6,,6.6,6.6
43500,240022,19.0,5.4631578947368435,1.158644095635445,3.5,7.2
43530,240022,1.0,7.0,,7.0,7.0
43570,240022,1.0,5.0,,5.0,5.0
43700,240022,5.0,6.539999999999999,2.1524404753674373,3.4,9.2
43740,240022,3.0,5.666666666666668,0.7637626158259734,5.0,6.5
43750,240022,2.0,7.45,0.0707106781186545,7.4,7.5
43780,240022,3.0,4.2,2.946183972531247,0.8,6.0
43800,240022,5.0,5.3,2.3547823678633235,1.5,7.3
43820,240022,1.0,5.4,,5.4,5.4
43830,240022,1.0,6.7,,6.7,6.7
43840,240022,4.0,3.0500000000000003,2.7934447074057753,0.3,5.7
43850,240022,5.0,5.46,2.972036338943385,0.4,8.3
43870,240022,4.0,4.575,2.7584717991428995,0.7,6.6
43881,240022,2.0,2.5,3.5355339059327378,0.0,5.0
43890,240022,3.0,5.2,0.916515138991168,4.4,6.2
43893,240022,1.0,5.7,,5.7,5.7
