CPC,ASS,count,mean,std,min,max
17004,240023,5.0,5.24,1.6087262041752164,4.0,8.0
17005,240023,8.0,4.925,0.772287881187172,3.2,5.7
17006,240023,4.0,6.7,1.5534906930308057,5.0,8.6
17007,240023,1.0,5.0,,5.0,5.0
17100,240023,1.0,5.0,,5.0,5.0
17200,240023,1.0,2.6,,2.6,2.6
17230,240023,3.0,6.2333333333333325,0.404145188432738,5.8,6.6
17244,240023,2.0,5.800000000000002,1.979898987322333,4.4,7.2
17252,240023,1.0,7.9,,7.9,7.9
17257,240023,4.0,5.075,0.8845903006477067,3.9,6.0
17300,240023,4.0,4.05,2.5093159758521177,2.1,7.7
17310,240023,6.0,5.133333333333333,1.5641824275533416,3.0,7.7
17320,240023,1.0,5.0,,5.0,5.0
17401,240023,2.0,5.0,0.0,5.0,5.0
17430,240023,1.0,1.8,,1.8,1.8
17450,240023,3.0,6.400000000000001,2.6457513110645907,4.4,9.4
17458,240023,4.0,5.925,1.0563301251660548,5.0,7.3
17480,240023,6.0,4.283333333333332,2.530151510614861,1.5,7.1
17486,240023,1.0,6.7,,6.7,6.7
17500,240023,4.0,3.675,1.6560495161679194,1.9,5.8
17520,240023,3.0,5.7333333333333325,0.7505553499465135,5.0,6.5
17600,240023,10.0,6.5,1.819645875194157,2.3,8.5
17800,240023,13.0,5.130769230769231,1.7274184087748856,1.1,7.3
17820,240023,4.0,6.125,0.8995369179009091,5.0,6.9
25002,240023,14.0,5.035714285714286,1.6198799304303355,2.6,8.4
25003,240023,5.0,4.58,0.9959919678390984,3.2,5.6
25005,240023,1.0,5.6,,5.6,5.6
25006,240023,1.0,5.0,,5.0,5.0
25008,240023,5.0,6.74,1.2581732790041282,5.1,8.6
25080,240023,1.0,1.2,,1.2,1.2
25100,240023,1.0,6.1,,6.1,6.1
25110,240023,5.0,3.82,1.3442470011125187,2.6,5.5
25111,240023,11.0,5.145454545454545,1.9729995622724483,1.5,7.9
25126,240023,1.0,5.0,,5.0,5.0
25193,240023,3.0,6.6000000000000005,1.1357816691600549,5.3,7.4
25196,240023,1.0,6.5,,6.5,6.5
25200,240023,3.0,6.666666666666668,1.0785793124908958,5.9,7.9
25210,240023,1.0,5.0,,5.0,5.0
25230,240023,2.0,6.15,0.9192388155425116,5.5,6.8
25280,240023,6.0,5.9833333333333325,2.8280146157095203,0.7,9.1
25300,240023,6.0,4.866666666666666,1.9428501400434017,2.4,8.1
25310,240023,2.0,4.15,2.3334523779156067,2.5,5.8
25337,240023,5.0,3.24,2.089976076418101,0.6,5.0
25400,240023,3.0,6.7333333333333325,2.193931022920577,5.0,9.2
25500,240023,1.0,8.0,,8.0,8.0
25520,240023,3.0,5.333333333333333,1.9218047073866102,3.6,7.4
25530,240023,3.0,3.1,1.9519221295943132,1.1,5.0
25560,240023,1.0,2.7,,2.7,2.7
25600,240023,4.0,5.949999999999998,0.8346656017032611,5.1,7.0
25620,240023,4.0,6.550000000000002,1.6683325008322933,5.0,8.6
25700,240023,6.0,5.416666666666668,0.4708148963941845,5.0,6.1
25730,240023,1.0,8.0,,8.0,8.0
25740,240023,1.0,3.7,,3.7,3.7
43002,240023,8.0,6.2125,1.3054145482784931,5.0,7.6
43003,240023,21.0,5.147619047619048,1.8787280398234991,0.8,7.4
43005,240023,16.0,4.59375,2.1913371108374293,0.2,8.0
43007,240023,11.0,5.827272727272727,2.1363945839151106,2.2,9.4
43110,240023,5.0,5.7799999999999985,1.7991664736760737,3.1,7.6
43120,240023,14.0,5.078571428571428,2.3830099168354844,1.2,9.6
43201,240023,2.0,5.55,0.7778174593052021,5.0,6.1
43204,240023,1.0,1.7,,1.7,1.7
43205,240023,17.0,5.423529411764706,1.9910830632361576,1.5,8.7
43206,240023,14.0,4.764285714285714,2.1160947858867623,0.0,8.0
43330,240023,2.0,4.7,2.2627416997969516,3.1,6.3
43400,240023,3.0,4.633333333333334,2.4704925284917043,2.0,6.9
43470,240023,1.0,7.4,,7.4,7.4
43500,240023,19.0,5.421052631578949,2.0315781898613867,1.4,8.5
43530,240023,1.0,6.8,,6.8,6.8
43570,240023,1.0,6.2,,6.2,6.2
43700,240023,5.0,5.78,2.5587106127891834,3.3,9.1
43740,240023,3.0,5.366666666666667,1.537313674346694,3.6,6.4
43750,240023,2.0,4.35,0.9192388155425116,3.7,5.0
43780,240023,3.0,3.0666666666666664,2.722743714221618,0.0,5.2
43800,240023,5.0,5.2,1.5016657417681205,3.3,7.2
43820,240023,1.0,5.0,,5.0,5.0
43830,240023,1.0,5.0,,5.0,5.0
43840,240023,4.0,4.325,2.071030339388264,1.3,6.0
43850,240023,5.0,4.76,2.8570964281941897,1.3,8.0
43870,240023,4.0,4.450000000000001,2.389560629069704,1.1,6.4
43881,240023,2.0,3.0,2.8284271247461903,1.0,5.0
43890,240023,3.0,5.266666666666667,0.2309401076758505,5.0,5.4
43893,240023,1.0,6.3,,6.3,6.3
