CPC,ASS,count,mean,std,min,max
08110,240021,2.0,6.15,0.07071067811865513,6.1,6.2
08130,240021,3.0,3.466666666666667,2.214347157365649,1.9,6.0
08140,240021,7.0,4.957142857142856,1.6840993071046841,2.4,7.5
08160,240021,1.0,5.5,,5.5,5.5
08170,240021,3.0,4.833333333333333,2.3115651263447745,2.4,7.0
08172,240021,7.0,5.7285714285714295,2.205080713348369,1.8,8.6
08173,240021,62.0,5.4790322580645165,1.6978421306416271,1.6,8.6
08174,240021,13.0,6.200000000000001,1.0551461194229608,5.0,8.4
08180,240021,4.0,6.0,0.5477225575051659,5.4,6.6
08181,240021,1.0,5.4,,5.4,5.4
08186,240021,2.0,5.9,0.2828427124746186,5.7,6.1
08187,240021,1.0,4.6,,4.6,4.6
08191,240021,1.0,6.4,,6.4,6.4
08193,240021,24.0,5.225,1.8130565112658448,1.2,8.3
08195,240021,7.0,5.571428571428571,1.0127755357009205,3.4,6.4
08197,240021,3.0,5.366666666666667,0.3511884584284247,5.0,5.7
08201,240021,5.0,7.08,2.0216330032921404,4.0,9.5
08202,240021,5.0,4.2,1.1597413504743204,2.8,6.0
08204,240021,1.0,7.0,,7.0,7.0
08205,240021,2.0,6.0,2.9698484809834995,3.9,8.1
08206,240021,1.0,4.5,,4.5,4.5
08207,240021,1.0,5.7,,5.7,5.7
08221,240021,1.0,6.0,,6.0,6.0
08230,240021,1.0,8.3,,8.3,8.3
08240,240021,9.0,5.933333333333334,0.6480740698407862,5.0,7.0
08241,240021,2.0,7.0,0.0,7.0,7.0
08242,240021,2.0,4.5,1.5556349186104044,3.4,5.6
08243,240021,2.0,6.85,0.2121320343559641,6.7,7.0
08250,240021,1.0,6.9,,6.9,6.9
08260,240021,1.0,2.6,,2.6,2.6
08261,240021,2.0,4.7,0.4242640687119283,4.4,5.0
08290,240021,7.0,4.9714285714285715,0.7761320457119085,3.7,6.1
08291,240021,1.0,4.4,,4.4,4.4
08292,240021,2.0,4.5,2.4041630560342617,2.8,6.2
08301,240021,15.0,5.986666666666666,1.0881614025939526,3.4,7.6
08302,240021,31.0,5.1193548387096754,1.7820249446137968,1.1,9.6
08303,240021,7.0,5.585714285714286,1.7237832147426693,2.5,7.9
08304,240021,7.0,6.2857142857142865,1.6984586850323748,3.6,8.1
08310,240021,2.0,4.65,0.4949747468305834,4.3,5.0
08320,240021,11.0,5.363636363636363,0.9902249514860016,3.9,7.5
08328,240021,7.0,5.742857142857143,1.6154020581650284,3.0,7.6
08330,240021,8.0,5.937499999999999,1.5221577729375777,2.6,7.3
08338,240021,10.0,4.8900000000000015,1.3649989824986033,2.9,6.6
08339,240021,2.0,4.4,0.2828427124746186,4.2,4.6
08340,240021,14.0,6.557142857142857,2.0060348511867443,2.4,9.5
08350,240021,9.0,5.411111111111111,0.5348935511960403,5.0,6.6
08360,240021,1.0,7.0,,7.0,7.0
08370,240021,17.0,6.423529411764708,1.6520931464980666,2.2,9.0
08380,240021,6.0,5.45,1.3472193585307481,2.9,6.3
08390,240021,10.0,5.71,1.2556096350201982,3.3,8.1
08392,240021,5.0,4.52,1.3754999091239521,3.0,6.2
08397,240021,3.0,4.5,2.4758836806279896,2.6,7.3
08400,240021,8.0,4.6375,1.5683817866104632,2.7,7.2
08401,240021,15.0,5.033333333333333,1.23847063905832,2.9,7.0
08402,240021,1.0,5.0,,5.0,5.0
08430,240021,1.0,4.0,,4.0,4.0
08440,240021,13.0,5.346153846153845,1.4039322067057372,3.3,8.0
08460,240021,2.0,6.0,0.4242640687119283,5.7,6.3
08470,240021,3.0,5.833333333333332,1.1718930554164628,4.5,6.7
08480,240021,1.0,5.4,,5.4,5.4
08500,240021,51.0,5.4607843137254894,1.6885589633024427,1.1,9.0
08513,240021,1.0,7.2,,7.2,7.2
08520,240021,10.0,5.75,1.8228488082607883,1.4,7.6
08530,240021,14.0,5.042857142857144,1.458510454968612,3.2,8.1
08540,240021,9.0,4.477777777777779,2.7448942501386906,0.0,7.5
08551,240021,2.0,5.5,0.7071067811865476,5.0,6.0
08552,240021,1.0,2.1,,2.1,2.1
08560,240021,6.0,5.266666666666667,1.0984838035522722,3.4,6.7
08570,240021,5.0,6.3,0.6633249580710802,5.6,7.0
08600,240021,3.0,5.699999999999998,0.4582575694955837,5.2,6.1
08620,240021,3.0,4.866666666666666,0.7571877794400367,4.0,5.4
08630,240021,1.0,4.7,,4.7,4.7
08635,240021,3.0,4.1000000000000005,2.3430749027719964,1.4,5.6
08640,240021,9.0,5.655555555555555,1.720545779041574,3.7,9.0
08680,240021,1.0,5.6,,5.6,5.6
08695,240021,2.0,4.5,2.1213203435596424,3.0,6.0
08700,240021,17.0,5.229411764705882,1.4434181245754611,2.8,8.5
08719,240021,10.0,5.83,1.0924488292109815,4.3,7.8
08720,240021,12.0,5.008333333333334,1.059552507029036,2.8,6.9
08730,240021,1.0,3.3,,3.3,3.3
08740,240021,4.0,6.575,1.9189841062395487,5.0,8.9
08750,240021,7.0,4.6571428571428575,1.3049356853336271,3.3,6.2
08755,240021,2.0,4.05,1.4849242404917495,3.0,5.1
08757,240021,7.0,6.057142857142857,0.5883795341363228,5.0,6.7
08759,240021,2.0,3.6,1.2727922061357857,2.7,4.5
08760,240021,3.0,5.533333333333334,0.4618802153517005,5.0,5.8
08770,240021,25.0,5.2879999999999985,1.9155765015611708,0.0,9.0
08780,240021,1.0,2.5,,2.5,2.5
08788,240021,2.0,5.3,0.4242640687119283,5.0,5.6
08790,240021,1.0,2.9,,2.9,2.9
08800,240021,17.0,5.770588235294119,1.4602074792141495,3.0,8.6
08810,240021,4.0,5.725,1.656049516167919,4.7,8.2
08820,240021,5.0,5.18,1.0963576058932596,4.0,6.8
08830,240021,13.0,5.307692307692308,0.7910557696959368,3.5,6.8
08840,240021,9.0,4.177777777777779,1.593563442240203,1.3,5.8
08850,240021,28.0,5.6571428571428575,1.4237219275491009,1.9,8.9
08860,240021,7.0,5.228571428571428,1.2552745857836385,3.2,7.0
08870,240021,7.0,5.571428571428571,1.4817942791475087,3.2,7.6
08901,240021,7.0,5.7857142857142865,0.8952254305081884,4.0,7.0
08902,240021,22.0,4.827272727272726,1.8155890604329048,1.7,9.3
08904,240021,3.0,6.966666666666666,1.3428824718989123,6.0,8.5
08905,240021,1.0,5.1,,5.1,5.1
08906,240021,14.0,5.042857142857144,2.4257320182113737,1.2,9.0
08907,240021,20.0,5.4350000000000005,1.705185589528847,1.7,8.7
08911,240021,7.0,5.385714285714285,1.969288002831287,2.7,7.8
08912,240021,26.0,4.596153846153847,1.7268423829014088,0.0,7.1
08915,240021,1.0,3.7,,3.7,3.7
08916,240021,6.0,4.500000000000001,1.5033296378372911,2.1,6.2
08917,240021,4.0,5.15,1.9467922333931784,3.4,7.9
08918,240021,1.0,5.5,,5.5,5.5
08924,240021,2.0,4.95,1.3435028842544403,4.0,5.9
08930,240021,5.0,5.76,1.4467204291085407,3.6,7.4
08940,240021,8.0,5.2375,0.6162965427222749,4.0,5.9
08950,240021,28.0,4.9750000000000005,1.4589760488476535,0.0,6.8
08960,240021,12.0,5.466666666666666,1.633364254500137,2.1,7.3
08970,240021,6.0,4.716666666666667,1.7747300264171637,2.2,7.0
08980,240021,23.0,5.447826086956521,1.3456561647887595,1.9,8.5
17002,240021,6.0,6.033333333333334,1.4389811210251042,5.0,8.7
17003,240021,21.0,5.061904761904762,1.688335331169786,0.0,9.0
17004,240021,5.0,5.6400000000000015,1.7784824992110548,2.8,7.1
17005,240021,8.0,5.7125,0.6770471602058878,5.0,7.0
17006,240021,4.0,5.1,1.9612920911140863,2.7,7.5
17007,240021,1.0,5.2,,5.2,5.2
17100,240021,1.0,6.6,,6.6,6.6
17200,240021,1.0,5.9,,5.9,5.9
17230,240021,3.0,5.366666666666667,0.6350852961085881,5.0,6.1
17244,240021,2.0,5.75,0.9192388155425124,5.1,6.4
17252,240021,1.0,6.7,,6.7,6.7
17257,240021,4.0,5.300000000000002,1.4988884770611413,3.3,6.5
17300,240021,4.0,5.375,0.75,4.5,6.0
17310,240021,6.0,4.883333333333334,1.9984160394338983,1.8,7.0
17320,240021,1.0,5.6,,5.6,5.6
17401,240021,2.0,5.699999999999998,0.5656854249492379,5.3,6.1
17430,240021,1.0,0.0,,0.0,0.0
17450,240021,3.0,7.633333333333334,1.4640127503998497,6.3,9.2
17458,240021,4.0,7.225,1.4974979131871935,5.6,9.2
17480,240021,6.0,6.166666666666668,2.1996969488242395,3.0,8.5
17486,240021,1.0,7.4,,7.4,7.4
17500,240021,4.0,4.5,1.1661903789690602,3.5,5.7
17520,240021,3.0,4.933333333333334,0.8020806277010646,4.1,5.7
17600,240021,10.0,6.719999999999999,2.021440630397594,1.9,9.0
17800,240021,13.0,5.384615384615384,2.1165404767553087,1.6,8.7
17820,240021,4.0,6.525,1.0719919153924,5.3,7.8
25002,240021,14.0,5.528571428571429,2.0999738355251267,1.0,9.3
25003,240021,5.0,5.659999999999998,1.6890825912311096,3.7,7.7
25005,240021,1.0,5.5,,5.5,5.5
25006,240021,1.0,6.6,,6.6,6.6
25008,240021,5.0,5.88,1.4652644812456217,3.5,7.0
25080,240021,1.0,0.6,,0.6,0.6
25100,240021,1.0,3.3,,3.3,3.3
25110,240021,5.0,4.6,2.0724381776062706,1.8,6.5
25111,240021,11.0,5.872727272727272,0.9706605061409566,4.0,7.1
25126,240021,1.0,5.7,,5.7,5.7
25193,240021,3.0,5.566666666666666,1.0503967504392486,4.5,6.6
25196,240021,1.0,2.6,,2.6,2.6
25200,240021,3.0,7.2333333333333325,0.4041451884327381,7.0,7.7
25210,240021,1.0,3.6,,3.6,3.6
25230,240021,2.0,7.1,0.14142135623730964,7.0,7.2
25280,240021,6.0,6.533333333333334,0.9025888691240692,5.3,7.8
25300,240021,6.0,4.733333333333333,2.2940502755316117,2.4,7.8
25310,240021,2.0,4.8,1.1313708498984758,4.0,5.6
25337,240021,5.0,3.86,1.1674759098157013,2.5,5.1
25400,240021,3.0,5.8,1.0583005244258359,5.0,7.0
25500,240021,1.0,5.3,,5.3,5.3
25520,240021,3.0,4.8,2.364318083507378,3.1,7.5
25530,240021,3.0,4.3,0.9643650760992954,3.2,5.0
25560,240021,1.0,5.2,,5.2,5.2
25600,240021,4.0,6.2,0.5887840577551896,5.4,6.8
25620,240021,4.0,6.675000000000002,0.6130524719249838,5.9,7.3
25700,240021,6.0,6.75,1.001498876684343,5.0,7.9
25730,240021,1.0,7.6,,7.6,7.6
25740,240021,1.0,5.8,,5.8,5.8
43002,240021,8.0,5.7125,2.2630178965266707,2.4,9.1
43003,240021,21.0,5.7714285714285705,1.2526543246813373,2.5,7.8
43005,240021,16.0,5.250000000000001,2.302462449929061,0.0,8.0
43007,240021,11.0,5.736363636363636,1.4746340069812085,3.3,8.4
43110,240021,5.0,6.56,1.5274161188098017,5.0,8.2
43120,240021,14.0,5.435714285714287,2.085704877293246,1.4,8.6
43201,240021,2.0,5.9,0.989949493661166,5.2,6.6
43204,240021,1.0,1.1,,1.1,1.1
43205,240021,17.0,5.2176470588235295,1.8480514380414468,1.3,8.0
43206,240021,14.0,5.328571428571427,1.3555745710149691,2.6,7.8
43330,240021,2.0,5.3,1.8384776310850235,4.0,6.6
43400,240021,3.0,5.7,2.1166010488516727,3.3,7.3
43470,240021,1.0,5.0,,5.0,5.0
43500,240021,19.0,5.500000000000003,1.777326331569104,1.0,7.5
43530,240021,1.0,5.2,,5.2,5.2
43570,240021,1.0,8.0,,8.0,8.0
43700,240021,5.0,6.5,1.9144189719076647,5.0,9.3
43740,240021,3.0,5.566666666666666,0.8962886439832499,5.0,6.6
43750,240021,2.0,5.300000000000002,1.2727922061357857,4.4,6.2
43780,240021,3.0,3.766666666666667,3.3261589458913914,0.0,6.3
43800,240021,5.0,6.1,1.4628738838327793,4.2,7.8
43820,240021,1.0,6.0,,6.0,6.0
43830,240021,1.0,8.2,,8.2,8.2
43840,240021,4.0,4.1,2.5806975801127883,0.8,6.8
43850,240021,5.0,5.0200000000000005,2.1288494545176277,1.4,6.6
43870,240021,4.0,4.075,2.63233103288068,0.3,6.4
43881,240021,2.0,3.25,2.4748737341529163,1.5,5.0
43890,240021,3.0,6.333333333333332,0.4163331998932264,6.0,6.8
43893,240021,1.0,6.2,,6.2,6.2
