CPC,ASS,count,mean,std,min,max
08570,240015,5.0,7.42,1.5896540504147436,5.4,9.8
08600,240015,3.0,4.766666666666667,1.5947831618540913,3.0,6.1
08620,240015,3.0,5.2,3.538361202590827,1.4,8.4
08630,240015,1.0,3.8,,3.8,3.8
08635,240015,3.0,5.266666666666667,3.464582706955245,1.3,7.7
08640,240015,9.0,5.933333333333334,1.7832554500127007,3.2,8.5
08680,240015,1.0,2.4,,2.4,2.4
08695,240015,2.0,7.7,1.8384776310850235,6.4,9.0
08700,240015,17.0,5.611764705882353,2.2781248739207585,0.5,9.2
08719,240015,10.0,5.449999999999998,1.7877670740650506,3.0,8.3
08720,240015,12.0,5.124999999999999,2.440985270522764,1.1,9.0
08730,240015,1.0,4.0,,4.0,4.0
08740,240015,4.0,7.6,0.8124038404635963,6.6,8.4
08750,240015,7.0,6.557142857142857,3.0729232243674987,0.3,9.5
08755,240015,2.0,5.0,3.2526911934581184,2.7,7.3
08757,240015,7.0,6.514285714285713,1.419423088709601,5.0,8.7
08759,240015,2.0,6.800000000000002,0.14142135623730964,6.7,6.9
08760,240015,3.0,6.433333333333333,1.9035055380358985,4.6,8.4
08770,240015,25.0,5.215999999999998,2.9543301553256813,0.0,10.0
08780,240015,1.0,4.2,,4.2,4.2
08788,240015,2.0,8.15,1.7677669529663689,6.9,9.4
08790,240015,1.0,0.6,,0.6,0.6
08800,240015,17.0,5.8235294117647065,2.3750077399254685,0.6,9.0
08810,240015,4.0,6.4,0.812403840463596,5.7,7.2
08820,240015,5.0,5.8599999999999985,1.4328293687665676,3.9,7.5
08830,240015,13.0,6.5153846153846136,1.2191842585968111,4.2,8.3
08840,240015,9.0,6.0777777777777775,1.7640704193553172,3.0,9.1
08850,240015,28.0,5.792857142857143,2.753842913757208,1.0,10.0
08860,240015,7.0,6.2142857142857135,2.5049474854299647,3.1,9.5
08870,240015,7.0,5.3,2.1870832936432336,2.3,8.3
08901,240015,7.0,6.085714285714286,0.5367450401216933,5.1,6.8
08902,240015,22.0,5.127272727272726,2.3495048755372183,0.1,9.1
08904,240015,3.0,7.7333333333333325,1.1718930554164626,6.4,8.6
08905,240015,1.0,3.4,,3.4,3.4
08906,240015,14.0,6.049999999999999,2.5062230240251657,1.5,9.9
08907,240015,20.0,6.929999999999998,2.176694742034353,1.4,9.4
08911,240015,7.0,5.328571428571427,2.707836950848584,2.1,9.0
08912,240015,26.0,6.053846153846153,2.1526227294592557,1.5,9.4
08915,240015,1.0,5.0,,5.0,5.0
08916,240015,6.0,5.25,2.742808779335519,0.2,7.5
08917,240015,4.0,5.2,3.0822070014844885,0.7,7.2
08918,240015,1.0,2.0,,2.0,2.0
08924,240015,2.0,5.4,3.676955262170047,2.8,8.0
08930,240015,5.0,7.8599999999999985,1.0163660757817532,6.7,9.3
08940,240015,8.0,5.5625,3.24914824003373,2.1,9.5
08950,240015,28.0,5.6071428571428585,2.0452163829067214,0.4,8.0
08960,240015,12.0,5.599999999999999,2.6802306549318407,0.8,9.0
08970,240015,6.0,6.466666666666668,3.042148363684235,0.6,9.1
08980,240015,23.0,6.1347826086956525,2.7524548870305465,0.0,10.0
17002,240015,6.0,5.616666666666667,3.2835448324435386,0.0,10.0
17003,240015,21.0,5.985714285714286,2.4193564669733383,1.6,9.6
17004,240015,5.0,6.2200000000000015,1.8074844397670484,4.3,8.3
17005,240015,8.0,5.675000000000002,2.338344958054124,2.6,8.8
17006,240015,4.0,5.824999999999998,2.4662724910277043,2.2,7.6
17007,240015,1.0,5.8,,5.8,5.8
17100,240015,1.0,7.8,,7.8,7.8
17200,240015,1.0,5.8,,5.8,5.8
17230,240015,3.0,6.666666666666668,0.7234178138070235,6.2,7.5
17244,240015,2.0,3.85,4.737615433949869,0.5,7.2
17252,240015,1.0,8.6,,8.6,8.6
17257,240015,4.0,5.25,2.6539279065817394,1.3,6.8
17300,240015,4.0,6.65,1.859211302317912,5.0,9.3
17310,240015,6.0,5.216666666666666,3.082477358662455,0.2,8.3
17320,240015,1.0,5.0,,5.0,5.0
17401,240015,2.0,7.15,0.9192388155425116,6.5,7.8
17430,240015,1.0,3.1,,3.1,3.1
17450,240015,3.0,5.0,2.6457513110645907,2.0,7.0
17458,240015,4.0,6.1,1.6552945357246849,5.0,8.5
17480,240015,6.0,6.2333333333333325,3.2339861883852667,2.1,9.2
17486,240015,1.0,6.7,,6.7,6.7
17500,240015,4.0,7.225,1.931105037709412,5.5,9.4
17520,240015,3.0,6.066666666666666,1.2897028081435402,5.0,7.5
17600,240015,10.0,7.260000000000002,1.3376596477928655,4.3,9.0
17800,240015,13.0,5.615384615384616,2.867590787242302,0.2,9.5
17820,240015,4.0,8.775,1.1842719282327014,7.0,9.4
25002,240015,14.0,4.485714285714286,2.8506024040427085,0.0,8.3
25003,240015,5.0,7.280000000000001,2.9878085614711,2.3,10.0
25005,240015,1.0,8.4,,8.4,8.4
25006,240015,1.0,9.4,,9.4,9.4
25008,240015,5.0,5.539999999999999,3.5054243680330632,0.0,8.4
25080,240015,1.0,6.0,,6.0,6.0
25100,240015,1.0,3.8,,3.8,3.8
25110,240015,5.0,3.4200000000000004,2.0933227175951634,1.6,5.8
25111,240015,11.0,6.018181818181818,2.2898987671153423,2.2,8.6
25126,240015,1.0,0.0,,0.0,0.0
25193,240015,3.0,6.4,0.7937253933193772,5.8,7.3
25196,240015,1.0,4.0,,4.0,4.0
25200,240015,3.0,7.8,0.3605551275463987,7.4,8.1
25210,240015,1.0,0.4,,0.4,0.4
25230,240015,2.0,7.35,0.07071067811865513,7.3,7.4
25280,240015,6.0,7.116666666666667,1.5892346166210531,5.0,9.6
25300,240015,6.0,6.316666666666667,2.6286244818662605,3.0,10.0
25310,240015,2.0,6.199999999999998,0.5656854249492379,5.8,6.6
25337,240015,5.0,5.659999999999998,2.219909908081857,2.9,8.2
25400,240015,3.0,6.033333333333334,3.203643758805484,3.4,9.6
25500,240015,1.0,5.7,,5.7,5.7
25520,240015,3.0,5.366666666666667,2.9160475533388217,2.0,7.1
25530,240015,3.0,4.833333333333333,0.9073771725877464,4.0,5.8
25560,240015,1.0,6.5,,6.5,6.5
25600,240015,4.0,6.7,2.4684678108764824,3.2,9.0
25620,240015,4.0,7.525,1.20381338531629,6.2,9.0
25700,240015,6.0,7.583333333333332,1.566418420048317,5.8,10.0
25730,240015,1.0,7.8,,7.8,7.8
25740,240015,1.0,6.2,,6.2,6.2
43002,240015,8.0,6.8,2.092844953645635,3.2,10.0
43003,240015,21.0,6.0,2.0583974348992955,1.9,10.0
43005,240015,16.0,5.0125,2.4888752479784917,0.0,10.0
43007,240015,11.0,6.736363636363635,1.3973351260687088,4.4,9.0
43110,240015,5.0,4.4,3.1503968004046734,0.0,8.1
43120,240015,14.0,5.6,2.597335913229909,0.8,9.2
43201,240015,2.0,7.1,0.14142135623730964,7.0,7.2
43204,240015,1.0,5.2,,5.2,5.2
43205,240015,17.0,5.741176470588236,2.0288724773656344,1.7,8.4
43206,240015,14.0,5.664285714285714,2.308048507308265,0.0,8.6
43330,240015,2.0,7.0,1.4142135623730951,6.0,8.0
43400,240015,3.0,7.2,2.6514147167125706,4.3,9.5
43470,240015,1.0,8.7,,8.7,8.7
43500,240015,19.0,4.894736842105263,2.7173258268236453,0.2,8.0
43530,240015,1.0,8.2,,8.2,8.2
43570,240015,1.0,8.5,,8.5,8.5
43700,240015,5.0,5.340000000000002,3.610124651587532,0.4,9.3
43740,240015,3.0,7.399999999999999,0.4582575694955837,6.9,7.8
43750,240015,2.0,2.9,1.979898987322333,1.5,4.3
43780,240015,3.0,4.3,1.6522711641858303,3.2,6.2
43800,240015,5.0,7.539999999999999,1.1545561917897282,5.7,8.4
43820,240015,1.0,6.7,,6.7,6.7
43830,240015,1.0,8.3,,8.3,8.3
43840,240015,4.0,6.374999999999999,1.01447851956888,5.6,7.8
43850,240015,5.0,5.880000000000001,3.73121963974248,0.1,8.5
43870,240015,4.0,5.5,3.3336666500016667,0.6,7.7
43881,240015,2.0,1.9,1.5556349186104046,0.8,3.0
43890,240015,3.0,5.866666666666667,0.37859388972001823,5.6,6.3
43893,240015,1.0,9.6,,9.6,9.6
