CPC,ASS,count,mean,std,min,max
08680,240013,1.0,3.7,,3.7,3.7
08695,240013,2.0,5.0,0.9899494936611668,4.3,5.7
08700,240013,17.0,5.5352941176470605,1.1537662114086351,3.2,7.8
08719,240013,10.0,4.59,1.6669666396715257,2.2,6.8
08720,240013,12.0,4.95,1.3132194997583055,2.7,6.6
08730,240013,1.0,5.5,,5.5,5.5
08740,240013,4.0,6.775,1.3225606476327147,5.2,8.1
08750,240013,7.0,5.4714285714285715,1.3123951205261897,3.7,7.1
08755,240013,2.0,5.2,0.2828427124746193,5.0,5.4
08757,240013,7.0,5.685714285714285,0.9476788686550089,4.4,7.3
08759,240013,2.0,3.4,0.7071067811865476,2.9,3.9
08760,240013,3.0,5.6000000000000005,0.4582575694955837,5.2,6.1
08770,240013,25.0,5.2,1.8036999011291581,0.3,7.9
08780,240013,1.0,3.8,,3.8,3.8
08788,240013,2.0,5.9,1.2727922061357857,5.0,6.8
08790,240013,1.0,4.1,,4.1,4.1
08800,240013,17.0,5.352941176470588,1.3472739360737034,1.5,7.4
08810,240013,4.0,6.125,0.8057087976847879,5.0,6.8
08820,240013,5.0,5.42,0.954986910905066,4.4,6.4
08830,240013,13.0,5.4923076923076914,1.4150745200998769,3.4,7.8
08840,240013,9.0,5.111111111111111,0.9518986874195756,3.1,6.2
08850,240013,28.0,5.414285714285714,1.3410096488492833,2.9,7.7
08860,240013,7.0,5.499999999999999,1.3856406460551018,3.4,7.3
08870,240013,7.0,4.714285714285714,1.0792413561210044,2.7,6.0
08901,240013,7.0,5.4,2.226357263932873,0.7,7.4
08902,240013,22.0,5.4818181818181815,1.4384635863230908,3.1,9.0
08904,240013,3.0,7.333333333333332,0.6350852961085887,6.6,7.7
08905,240013,1.0,4.6,,4.6,4.6
08906,240013,14.0,5.585714285714286,1.6304115303326818,2.4,8.2
08907,240013,20.0,5.4849999999999985,1.0629031742801114,3.3,8.2
08911,240013,7.0,5.342857142857143,1.6880532602746303,3.3,7.7
08912,240013,26.0,5.826923076923076,1.0247175971193985,4.2,7.5
08915,240013,1.0,3.3,,3.3,3.3
08916,240013,6.0,4.533333333333333,1.5995832790657285,2.4,6.4
08917,240013,4.0,5.175,1.7366154822911533,2.8,6.7
08918,240013,1.0,4.1,,4.1,4.1
08924,240013,2.0,4.1,1.8384776310850242,2.8,5.4
08930,240013,5.0,6.68,1.0059821071967434,5.6,8.1
08940,240013,8.0,4.9625,1.3532368602724358,3.6,7.3
08950,240013,28.0,4.660714285714286,1.3900011419431189,1.8,6.9
08960,240013,12.0,5.399999999999999,1.6225681103507714,1.9,7.9
08970,240013,6.0,5.383333333333333,1.9477337258123009,3.2,8.5
08980,240013,23.0,5.643478260869564,1.2652078833702756,2.1,7.7
17002,240013,6.0,4.933333333333334,2.29666424770071,2.4,8.8
17003,240013,21.0,4.909523809523808,1.4882556104059417,2.0,6.6
17004,240013,5.0,5.7200000000000015,1.1777096416349828,4.2,7.3
17005,240013,8.0,6.0875,1.2380139625337718,4.3,8.5
17006,240013,4.0,6.45,1.0344080432788598,5.2,7.3
17007,240013,1.0,5.0,,5.0,5.0
17100,240013,1.0,6.1,,6.1,6.1
17200,240013,1.0,4.2,,4.2,4.2
17230,240013,3.0,5.833333333333332,1.1930353445448856,5.0,7.2
17244,240013,2.0,5.1,0.8485281374238571,4.5,5.7
17252,240013,1.0,7.7,,7.7,7.7
17257,240013,4.0,5.45,1.907004632051707,3.2,7.8
17300,240013,4.0,5.5,1.308943594404791,4.1,7.2
17310,240013,6.0,4.733333333333333,1.2894443247642244,2.7,6.2
17320,240013,1.0,5.0,,5.0,5.0
17401,240013,2.0,5.0,0.0,5.0,5.0
17430,240013,1.0,5.2,,5.2,5.2
17450,240013,3.0,4.966666666666666,2.7501515109777737,2.2,7.7
17458,240013,4.0,5.45,2.0824664863249702,3.7,8.0
17480,240013,6.0,6.050000000000002,1.759261208575918,3.3,8.5
17486,240013,1.0,6.5,,6.5,6.5
17500,240013,4.0,5.65,1.1902380714238083,4.6,7.3
17520,240013,3.0,6.3,0.4358898943540673,6.0,6.8
17600,240013,10.0,6.5600000000000005,1.4923508672933157,3.8,8.3
17800,240013,13.0,5.661538461538462,1.1339741777912915,3.8,7.4
17820,240013,4.0,6.85,1.2233832869001708,5.7,8.5
25002,240013,14.0,4.885714285714284,1.0014275524755358,2.4,6.1
25003,240013,5.0,5.4,2.033469940766276,2.1,7.4
25005,240013,1.0,6.3,,6.3,6.3
25006,240013,1.0,7.1,,7.1,7.1
25008,240013,5.0,5.8,1.5572411502397436,3.6,7.7
25080,240013,1.0,3.7,,3.7,3.7
25100,240013,1.0,3.1,,3.1,3.1
25110,240013,5.0,3.0400000000000005,0.5941380311005181,2.3,3.7
25111,240013,11.0,6.381818181818184,1.0215852209367382,5.0,8.3
25126,240013,1.0,4.3,,4.3,4.3
25193,240013,3.0,5.566666666666666,0.7371114795831996,5.0,6.4
25196,240013,1.0,5.0,,5.0,5.0
25200,240013,3.0,5.133333333333334,0.9504384952922166,4.2,6.1
25210,240013,1.0,3.8,,3.8,3.8
25230,240013,2.0,7.2,1.1313708498984758,6.4,8.0
25280,240013,6.0,6.666666666666668,1.570562531918633,4.1,8.4
25300,240013,6.0,5.8500000000000005,1.0134100848126588,5.2,7.9
25310,240013,2.0,5.75,0.0707106781186545,5.7,5.8
25337,240013,5.0,5.38,1.1031772296417288,4.2,6.7
25400,240013,3.0,5.7333333333333325,1.6441816606851365,4.5,7.6
25500,240013,1.0,6.5,,6.5,6.5
25520,240013,3.0,5.033333333333333,0.05773502691896237,5.0,5.1
25530,240013,3.0,4.6000000000000005,1.5874507866387546,3.4,6.4
25560,240013,1.0,5.9,,5.9,5.9
25600,240013,4.0,5.5,1.1604596790352806,4.0,6.8
25620,240013,4.0,5.975,0.4031128874149276,5.5,6.4
25700,240013,6.0,6.066666666666666,0.8869423130433379,5.0,7.1
25730,240013,1.0,6.0,,6.0,6.0
25740,240013,1.0,5.0,,5.0,5.0
43002,240013,8.0,5.9625,1.7856071396426645,4.0,8.8
43003,240013,21.0,5.40952380952381,1.0516200653775876,3.7,7.4
43005,240013,16.0,5.7250000000000005,1.7280046296234275,2.8,8.3
43007,240013,11.0,5.9363636363636365,1.508822539116332,3.6,7.9
43110,240013,5.0,5.38,2.4128820940941145,1.4,7.8
43120,240013,14.0,5.414285714285716,1.771942499005038,2.2,7.8
43201,240013,2.0,5.75,0.3535533905932738,5.5,6.0
43204,240013,1.0,3.0,,3.0,3.0
43205,240013,17.0,5.28235294117647,1.5480775554367614,1.9,7.4
43206,240013,14.0,5.578571428571428,1.130812214178934,4.0,7.6
43330,240013,2.0,5.85,1.2020815280171309,5.0,6.7
43400,240013,3.0,6.400000000000001,0.6000000000000001,5.8,7.0
43470,240013,1.0,5.9,,5.9,5.9
43500,240013,19.0,5.821052631578947,1.3741983308938994,3.5,8.3
43530,240013,1.0,5.4,,5.4,5.4
43570,240013,1.0,6.5,,6.5,6.5
43700,240013,5.0,6.68,1.4498275759551549,5.0,8.3
43740,240013,3.0,5.466666666666666,1.0408329997330663,4.3,6.3
43750,240013,2.0,5.3,0.4242640687119283,5.0,5.6
43780,240013,3.0,4.2,3.7403208418530087,1.7,8.5
43800,240013,5.0,6.0,1.007472083980494,5.0,7.3
43820,240013,1.0,6.0,,6.0,6.0
43830,240013,1.0,7.6,,7.6,7.6
43840,240013,4.0,4.800000000000002,1.8779421361337696,2.1,6.3
43850,240013,5.0,5.18,1.4652644812456217,3.8,7.4
43870,240013,4.0,6.25,1.2476644848141931,4.4,7.0
43881,240013,2.0,2.75,1.6263455967290592,1.6,3.9
43890,240013,3.0,6.166666666666668,1.5695009822658068,4.4,7.4
43893,240013,1.0,8.1,,8.1,8.1
